geolocation_zip_code_prefix,geolocation_city,geolocation_state
81200,curitiba,PR
81210,curitiba,PR
81220,curitiba,PR
81230,curitiba,PR
81240,curitiba,PR
81250,curitiba,PR
81260,curitiba,PR
81265,curitiba,PR
81270,curitiba,PR
81280,curitiba,PR
81290,curitiba,PR
81295,curitiba,PR
81305,curitiba,PR
81310,curitiba,PR
81312,curitiba,PR
81315,curitiba,PR
81320,curitiba,PR
81330,curitiba,PR
81350,curitiba,PR
81420,curitiba,PR
81450,curitiba,PR
81452,curitiba,PR
81460,curitiba,PR
81470,curitiba,PR
81480,curitiba,PR
81490,curitiba,PR
81495,curitiba,PR
81510,curitiba,PR
81520,curitiba,PR
81530,curitiba,PR
81540,curitiba,PR
81550,curitiba,PR
81560,curitiba,PR
81570,curitiba,PR
81580,curitiba,PR
81590,curitiba,PR
81610,curitiba,PR
81630,curitiba,PR
81650,curitiba,PR
81670,curitiba,PR
81690,curitiba,PR
81710,curitiba,PR
81720,curitiba,PR
81730,curitiba,PR
81750,curitiba,PR
81770,curitiba,PR
81810,curitiba,PR
81820,curitiba,PR
81825,curitiba,PR
81830,curitiba,PR
81850,curitiba,PR
81860,curitiba,PR
81870,curitiba,PR
81880,curitiba,PR
81900,curitiba,PR
81910,curitiba,PR
81920,curitiba,PR
81925,curitiba,PR
81930,curitiba,PR
81935,curitiba,PR
81940,curitiba,PR
81945,curitiba,PR
82010,curitiba,PR
82015,curitiba,PR
82020,curitiba,PR
82025,curitiba,PR
82030,curitiba,PR
82040,curitiba,PR
82100,curitiba,PR
82110,curitiba,PR
82115,curitiba,PR
82120,curitiba,PR
82130,curitiba,PR
82200,curitiba,PR
82210,curitiba,PR
82220,curitiba,PR
82250,curitiba,PR
82300,curitiba,PR
82305,curitiba,PR
82310,curitiba,PR
82315,curitiba,PR
82320,curitiba,PR
82400,curitiba,PR
82410,curitiba,PR
82500,curitiba,PR
82510,curitiba,PR
82515,curitiba,PR
82520,curitiba,PR
82530,curitiba,PR
82540,curitiba,PR
82560,curitiba,PR
82580,curitiba,PR
82590,curitiba,PR
82600,curitiba,PR
82620,curitiba,PR
82630,curitiba,PR
82640,curitiba,PR
82650,curitiba,PR
82700,curitiba,PR
82710,curitiba,PR
82720,curitiba,PR
82800,curitiba,PR
82810,curitiba,PR
82820,curitiba,PR
82821,curitiba,PR
82840,curitiba,PR
82860,curitiba,PR
82900,curitiba,PR
82920,curitiba,PR
82930,curitiba,PR
82940,curitiba,PR
82950,curitiba,PR
82960,curitiba,PR
82970,curitiba,PR
82980,curitiba,PR
82990,curitiba,PR
83000,sao jose dos pinhais,PR
83005,sao jose dos pinhais,PR
83010,sao jose dos pinhais,PR
83015,sao jose dos pinhais,PR
83020,sao jose dos pinhais,PR
83021,sao jose dos pinhais,PR
83025,sao jose dos pinhais,PR
83030,são josé dos pinhais,PR
83035,são josé dos pinhais,PR
83040,sao jose dos pinhais,PR
83045,sao jose dos pinhais,PR
83050,sao jose dos pinhais,PR
83055,são josé dos pinhais,PR
83060,sao jose dos pinhais,PR
83065,sao jose dos pinhais,PR
83070,sao jose dos pinhais,PR
83075,sao jose dos pinhais,PR
83085,sao jose dos pinhais,PR
83090,sao jose dos pinhais,PR
83091,sao jose dos pinhais,PR
83095,sao jose dos pinhais,PR
83115,sao jose dos pinhais,PR
83116,sao jose dos pinhais,PR
83190,tijucas do sul,PR
83203,paranagua,PR
83206,paranagua,PR
83209,paranagua,PR
83210,paranagua,PR
83212,paranagua,PR
83215,paranagua,PR
83218,paranagua,PR
83220,paranagua,PR
83221,paranagua,PR
83250,alexandra,PR
83252,ilha dos valadares,PR
83255,pontal do parana,PR
83260,matinhos,PR
83280,guaratuba,PR
83301,piraquara,PR
83302,piraquara,PR
83303,piraquara,PR
83304,piraquara,PR
83305,piraquara,PR
83306,piraquara,PR
83307,piraquara,PR
83308,piraquara,PR
83309,piraquara,PR
83310,piraquara,PR
83311,piraquara,PR
83312,piraquara,PR
83314,piraquara,PR
83320,pinhais,PR
83321,pinhais,PR
83322,pinhais,PR
83323,pinhais,PR
83324,pinhais,PR
83325,pinhais,PR
83326,pinhais,PR
83327,pinhais,PR
83328,pinhais,PR
83330,pinhais,PR
83331,pinhais,PR
83350,morretes,PR
83360,porto de cima,PR
83370,antonina,PR
83390,guaraquecaba,PR
83401,colombo,PR
83402,colombo,PR
83403,colombo,PR
83404,colombo,PR
83405,colombo,PR
83406,colombo,PR
83407,colombo,PR
83408,colombo,PR
83409,colombo,PR
83410,colombo,PR
83411,colombo,PR
83412,colombo,PR
83413,colombo,PR
83414,colombo,PR
83415,colombo,PR
83420,quatro barras,PR
83425,borda do campo,PR
83430,campina grande do sul,PR
83450,bocaiuva do sul,PR
83480,tunas do parana,PR
83490,adrianópolis,PR
83501,almirante tamandaré,PR
83502,almirante tamandare,PR
83503,almirante tamandare,PR
83504,almirante tamandaré,PR
83505,almirante tamandaré,PR
83506,almirante tamandare,PR
83507,almirante tamandare,PR
83508,almirante tamandare,PR
83511,almirante tamandare,PR
83512,almirante tamandare,PR
83513,almirante tamandare,PR
83514,almirante tamandaré,PR
83535,campo magro,PR
83540,rio branco do sul,PR
83560,itaperuçu,PR
83570,cerro azul,PR
83590,doutor ulysses,PR
83600,campo largo,PR
83601,campo largo,PR
83602,campo largo,PR
83603,campo largo,PR
83604,campo largo,PR
83605,campo largo,PR
83606,campo largo,PR
83607,campo largo,PR
83608,campo largo,PR
83609,campo largo,PR
83648,campo largo,PR
83650,balsa nova,PR
83660,bugre,PR
83700,araucaria,PR
83701,araucaria,PR
83702,araucaria,PR
83703,araucaria,PR
83704,araucaria,PR
83705,araucaria,PR
83706,araucária,PR
83707,araucaria,PR
83708,araucaria,PR
83709,araucaria,PR
83730,contenda,PR
83750,lapa,PR
83760,mariental,PR
83800,mandirituba,PR
83810,areia branca dos assis,PR
83820,fazenda rio grande,PR
83823,fazenda rio grande,PR
83824,fazenda rio grande,PR
83825,fazenda rio grande,PR
83829,fazenda rio grande,PR
83830,fazenda rio grande,PR
83833,fazenda rio grande,PR
83840,quitandinha,PR
83843,doce grande,PR
83850,agudos do sul,PR
83860,pien,PR
83870,campo do tenente,PR
83880,rio negro,PR
83900,sao mateus do sul,PR
83980,antonio olinto,PR
84010,ponta grossa,PR
84015,ponta grossa,PR
84016,ponta grossa,PR
84020,ponta grossa,PR
84021,ponta grossa,PR
84022,ponta grossa,PR
84025,ponta grossa,PR
84026,ponta grossa,PR
84030,ponta grossa,PR
84031,ponta grossa,PR
84032,ponta grossa,PR
84033,ponta grossa,PR
84035,ponta grossa,PR
84036,ponta grossa,PR
84037,ponta grossa,PR
84040,ponta grossa,PR
84043,ponta grossa,PR
84045,ponta grossa,PR
84046,ponta grossa,PR
84050,ponta grossa,PR
84051,ponta grossa,PR
84052,ponta grossa,PR
84053,ponta grossa,PR
84060,ponta grossa,PR
84061,ponta grossa,PR
84062,ponta grossa,PR
84063,ponta grossa,PR
84064,ponta grossa,PR
84065,ponta grossa,PR
84070,ponta grossa,PR
84071,ponta grossa,PR
84072,ponta grossa,PR
84073,ponta grossa,PR
84130,palmeira,PR
84140,porto amazonas,PR
84145,carambei,PR
84150,sao joao do triunfo,PR
84165,castro,PR
84168,castro,PR
84172,castro,PR
84173,castro,PR
84174,castro,PR
84178,castro,PR
84190,socavao,PR
84196,colonia castrolanda,PR
84200,jaguariaíva,PR
84220,senges,PR
84240,pirai do sul,PR
84250,imbau,PR
84261,telemaco borba,PR
84262,telemaco borba,PR
84263,telêmaco borba,PR
84264,telemaco borba,PR
84265,telemaco borba,PR
84266,telemaco borba,PR
84267,telêmaco borba,PR
84268,telemaco borba,PR
84269,telemaco borba,PR
84270,telemaco borba,PR
84271,telêmaco borba,PR
84272,telemaco borba,PR
84275,harmonia,PR
84280,curiuva,PR
84285,figueira,PR
84290,sapopema,PR
84300,tibagi,PR
84315,caetano mendes,PR
84320,reserva,PR
84345,ventania,PR
84350,ortigueira,PR
84400,prudentopolis,PR
84430,imbituva,PR
84435,guamiranga,PR
84450,ipiranga,PR
84460,ivai,PR
84465,bom jardim do sul,PR
84470,candido de abreu,PR
84500,irati,PR
84530,teixeira soares,PR
84535,fernandes pinheiro,PR
84550,reboucas,PR
84560,rio azul,PR
84570,mallet,PR
84600,uniao da vitoria,PR
84601,união da vitória,PR
84602,uniao da vitoria,PR
84603,união da vitória,PR
84604,uniao da vitoria,PR
84605,uniao da vitoria,PR
84607,união da vitória,PR
84608,uniao da vitoria,PR
84615,porto vitoria,PR
84620,cruz machado,PR
84623,santana,PR
84630,paula freitas,PR
84635,paulo frontin,PR
84640,bituruna,PR
84660,general carneiro,PR
84900,ibaiti,PR
84914,ibaiti,PR
84920,japira,PR
84925,pinhalao,PR
84930,jaboti,PR
84935,tomazina,PR
84940,siqueira campos,PR
84945,salto do itararé,PR
84950,wenceslau braz,PR
84970,santana do itarare,PR
84980,sao jose da boa vista,PR
84990,arapoti,PR
85010,guarapuava,PR
85012,guarapuava,PR
85015,guarapuava,PR
85020,guarapuava,PR
85022,guarapuava,PR
85023,guarapuava,PR
85025,guarapuava,PR
85027,guarapuava,PR
85030,guarapuava,PR
85031,guarapuava,PR
85035,guarapuava,PR
85040,guarapuava,PR
85045,guarapuava,PR
85050,guarapuava,PR
85053,guarapuava,PR
85055,guarapuava,PR
85060,guarapuava,PR
85063,guarapuava,PR
85064,guarapuava,PR
85065,guarapuava,PR
85067,guarapuava,PR
85070,guarapuava,PR
85118,palmeirinha,PR
85138,vitoria,PR
85139,vitoria,PR
85140,candói,PR
85145,foz do jordao,PR
85148,campina do simao,PR
85150,turvo,PR
85155,inacio martins,PR
85160,cantagalo,PR
85162,goioxim,PR
85168,marquinho,PR
85170,pinhao,PR
85174,pinhao,PR
85195,reserva do iguacu,PR
85200,pitanga,PR
85225,boa ventura de sao roque,PR
85230,santa maria do oeste,PR
85240,mato rico,PR
85250,nova tebas,PR
85260,manoel ribas,PR
85270,palmital,PR
85275,laranjal,PR
85280,altamira do parana,PR
85301,laranjeiras do sul,PR
85302,laranjeiras do sul,PR
85303,laranjeiras do sul,PR
85304,laranjeiras do sul,PR
85340,rio bonito do iguacu,PR
85345,porto barreiro,PR
85350,nova laranjeiras,PR
85390,virmond,PR
85400,guaraniacu,PR
85408,diamante do sul,PR
85410,nova aurora,PR
85415,cafelandia,PR
85420,corbelia,PR
85422,ouro verde do piquiri,PR
85423,iguatu,PR
85425,anahy,PR
85430,braganey,PR
85440,ubirata,PR
85450,campo bonito,PR
85460,quedas do iguacu,PR
85465,espigao alto do iguacu,PR
85470,catanduvas,PR
85478,ibema,PR
85485,tres barras do parana,PR
85500,pato branco,PR
85501,pato branco,PR
85502,pato branco,PR
85503,pato branco,PR
85504,pato branco,PR
85505,pato branco,PR
85506,pato branco,PR
85507,pato branco,PR
85508,pato branco,PR
85509,pato branco,PR
85514,sao roque do chopim,PR
85515,bom sucesso do sul,PR
85520,vitorino,PR
85525,mariopolis,PR
85530,clevelandia,PR
85540,mangueirinha,PR
85548,honorio serpa,PR
85550,coronel vivida,PR
85555,palmas,PR
85557,coronel domingos soares,PR
85560,chopinzinho,PR
85565,sulina,PR
85568,saudade do iguaçu,PR
85570,são joão,PR
85571,dois irmãos,PR
85575,sao jorge doeste,PR
85579,sao jorge doeste,PR
85580,itapejara d'oeste,PR
85585,vere,PR
85598,cruzeiro do iguacu,PR
85601,francisco beltrao,PR
85602,francisco beltrao,PR
85603,francisco beltrao,PR
85604,francisco beltrao,PR
85605,francisco beltrao,PR
85606,francisco beltrao,PR
85610,renascenca,PR
85615,marmeleiro,PR
85618,flor da serra do sul,PR
85620,salgado filho,PR
85628,manfrinopolis,PR
85630,enéas marques,PR
85635,nova esperanca do sudoeste,PR
85640,ampere,PR
85650,santa izabel do oeste,PR
85660,dois vizinhos,PR
85670,salto do lontra,PR
85680,boa esperanca do iguacu,PR
85685,nova prata do iguacu,PR
85700,barracao,PR
85708,bom jesus do sul,PR
85710,santo antônio do sudoeste,PR
85727,pinhal de sao bento,PR
85730,pranchita,PR
85740,pérola d'oeste,PR
85745,bela vista da caroba,PR
85750,planalto,PR
85760,capanema,PR
85770,realeza,PR
85780,boa vista da aparecida,PR
85790,capitao leonidas marques,PR
85794,alto alegre do iguacu,PR
85795,santa lucia,PR
85801,cascavel,PR
85802,cascavel,PR
85803,cascavel,PR
85804,cascavel,PR
85805,cascavel,PR
85806,cascavel,PR
85807,cascavel,PR
85808,cascavel,PR
85810,cascavel,PR
85811,cascavel,PR
85812,cascavel,PR
85813,cascavel,PR
85814,cascavel,PR
85815,cascavel,PR
85816,cascavel,PR
85817,cascavel,PR
85818,cascavel,PR
85819,cascavel,PR
85820,cascavel,PR
85822,sede alvorada,PR
85824,rio do salto,PR
85825,santa tereza do oeste,PR
85826,lindoeste,PR
85830,formosa do oeste,PR
85833,iracema do oeste,PR
85835,jesuitas,PR
85840,céu azul,PR
85845,vera cruz do oeste,PR
85851,foz do iguacu,PR
85852,foz do iguaçu,PR
85853,foz do iguacu,PR
85854,foz do iguacu,PR
85855,foz do iguacu,PR
85856,foz do iguacu,PR
85857,foz do iguaçu,PR
85858,foz do iguacu,PR
85859,foz do iguacu,PR
85860,foz do iguacu,PR
85861,foz do iguacu,PR
85862,foz do iguaçu,PR
85863,foz do iguacu,PR
85864,foz do iguaçu,PR
85865,foz do iguacu,PR
85866,foz do iguacu,PR
85867,foz do iguacu,PR
85868,foz do iguacu,PR
85869,foz do iguacu,PR
85870,foz do iguacu,PR
85875,santa terezinha de itaipu,PR
85877,sao miguel do iguacu,PR
85878,aurora do iguacu,PR
85880,itaipulandia,PR
85883,sao jose do itavo,PR
85884,medianeira,PR
85885,serranopolis do iguacu,PR
85887,matelandia,PR
85888,ramilandia,PR
85890,missal,PR
85892,santa helena,PR
85894,sao clemente,PR
85896,diamante d  oeste,PR
85898,sao jose das palmeiras,PR
85900,toledo,PR
85901,toledo,PR
85902,toledo,PR
85903,toledo,PR
85904,toledo,PR
85905,toledo,PR
85906,toledo,PR
85907,toledo,PR
85908,toledo,PR
85909,toledo,PR
85910,toledo,PR
85911,toledo,PR
85912,toledo,PR
85913,toledo,PR
85914,toledo,PR
85915,toledo,PR
85920,dez de maio,PR
85925,novo sobradinho,PR
85926,vila nova,PR
85927,novo sarandi,PR
85929,sao pedro do iguacu,PR
85930,nova santa rosa,PR
85933,ouro verde do oeste,PR
85935,assis chateaubriand,PR
85936,encantado d'oeste,PR
85937,bragantina,PR
85940,quatro pontes,PR
85945,tupassi,PR
85948,pato bragado,PR
85950,palotina,PR
85952,são camilo,PR
85955,maripá,PR
85957,maripa,PR
85958,perola independente,PR
85960,marechal candido rondon,PR
85976,porto mendes,PR
85980,guaira,PR
85985,doutor oliveira castro,PR
85988,entre rios do oeste,PR
85990,terra roxa,PR
85995,santa rita do oeste,PR
85998,mercedes,PR
86010,londrina,PR
86015,londrina,PR
86020,londrina,PR
86025,londrina,PR
86026,londrina,PR
86027,londrina,PR
86030,londrina,PR
86031,londrina,PR
86032,londrina,PR
86035,londrina,PR
86036,londrina,PR
86037,londrina,PR
86038,londrina,PR
86039,londrina,PR
86040,londrina,PR
86041,londrina,PR
86042,londrina,PR
86043,londrina,PR
86044,londrina,PR
86045,londrina,PR
86046,londrina,PR
86047,londrina,PR
86049,londrina,PR
86050,londrina,PR
86055,londrina,PR
86056,londrina,PR
86057,londrina,PR
86058,londrina,PR
86060,londrina,PR
86061,londrina,PR
86062,londrina,PR
86063,londrina,PR
86065,londrina,PR
86066,londrina,PR
86067,londrina,PR
86070,londrina,PR
86071,londrina,PR
86072,londrina,PR
86073,londrina,PR
86075,londrina,PR
86076,londrina,PR
86077,londrina,PR
86078,londrina,PR
86079,londrina,PR
86080,londrina,PR
86081,londrina,PR
86082,londrina,PR
86083,londrina,PR
86084,londrina,PR
86085,londrina,PR
86086,londrina,PR
86087,londrina,PR
86088,londrina,PR
86089,londrina,PR
86112,paiquere,PR
86125,tamarana,PR
86130,bela vista do paraíso,PR
86135,santa margarida,PR
86140,primeiro de maio,PR
86150,alvorada do sul,PR
86160,porecatu,PR
86165,florestopolis,PR
86170,sertanópolis,PR
86181,cambe,PR
86182,cambe,PR
86183,cambe,PR
86184,cambe,PR
86185,cambe,PR
86186,cambe,PR
86187,cambe,PR
86188,cambe,PR
86189,cambé,PR
86191,cambe,PR
86192,cambe,PR
86200,ibipora,PR
86210,jataizinho,PR
86220,assai,PR
86225,santa cecilia do pavao,PR
86230,nova america da colina,PR
86240,são sebastião da amoreira,PR
86250,nova santa barbara,PR
86270,sao jeronimo da serra,PR
86280,urai,PR
86285,cruzeiro do norte,PR
86290,rancho alegre,PR
86300,cornelio procopio,PR
86305,congonhas,PR
86310,nova fatima,PR
86315,santo antonio do paraiso,PR
86320,congonhinhas,PR
86330,leopolis,PR
86340,sertaneja,PR
86350,santa mariana,PR
86358,panema,PR
86360,bandeirantes,PR
86370,santa amelia,PR
86375,itambaraca,PR
86380,andira,PR
86385,barra do jacare,PR
86390,cambara,PR
86400,jacarezinho,PR
86410,ribeirao claro,PR
86420,carlopolis,PR
86430,santo antonio da platina,PR
86450,quatigua,PR
86455,joaquim tavora,PR
86460,abatia,PR
86465,guapirama,PR
86470,jundiaí do sul,PR
86480,conselheiro mairinck,PR
86490,ribeirao do pinhal,PR
86600,rolandia,PR
86601,rolandia,PR
86602,rolandia,PR
86604,rolandia,PR
86605,rolandia,PR
86606,rolandia,PR
86609,são martinho,PR
86610,jaguapitã,PR
86613,pitangueiras,PR
86615,miraselva,PR
86618,prado ferreira,PR
86620,guaraci,PR
86625,bentopolis,PR
86630,centenario do sul,PR
86635,lupionopolis,PR
86640,cafeara,PR
86650,santo inacio,PR
86660,santa ines,PR
86670,itaguaje,PR
86680,nossa senhora das gracas,PR
86690,colorado,PR
86695,alto alegre,PR
86700,arapongas,PR
86701,arapongas,PR
86702,arapongas,PR
86703,arapongas,PR
86704,arapongas,PR
86705,arapongas,PR
86706,arapongas,PR
86707,arapongas,PR
86708,arapongas,PR
86709,arapongas,PR
86710,arapongas,PR
86711,arapongas,PR
86716,arapongas,PR
86720,sabaudia,PR
86730,astorga,PR
86742,santa zelia,PR
86744,icara,PR
86750,iguaracu,PR
86755,ângulo,PR
86760,munhoz de melo,PR
86770,santa fe,PR
86780,florida,PR
86790,lobato,PR
86800,apucarana,PR
86801,apucarana,PR
86802,apucarana,PR
86803,apucarana,PR
86804,apucarana,PR
86805,apucarana,PR
86806,apucarana,PR
86807,apucarana,PR
86808,apucarana,PR
86809,apucarana,PR
86810,apucarana,PR
86811,apucarana,PR
86812,apucarana,PR
86813,apucarana,PR
86818,apucarana,PR
86819,vila reis,PR
86820,california,PR
86825,marilândia do sul,PR
86828,maua da serra,PR
86830,rio bom,PR
86840,faxinal,PR
86845,grandes rios,PR
86848,rio branco do ivai,PR
86850,rosário do ivaí,PR
86855,cruzmaltina,PR
86860,jardim alegre,PR
86865,lidianopolis,PR
86870,ivaipora,PR
86880,ariranha do ivai,PR
86884,arapua,PR
86890,cambira,PR
86895,novo itacolomi,PR
86900,jandaia do sul,PR
86910,marumbi,PR
86920,kalore,PR
86925,borrazopolis,PR
86930,sao joao do ivai,PR
86931,luar,PR
86932,ubauna,PR
86935,lunardelli,PR
86938,godoy moreira,PR
86940,bom sucesso,PR
86945,são pedro do ivaí,PR
86950,fenix,PR
86960,barbosa ferraz,PR
86970,corumbatai do sul,PR
86975,mandaguari,PR
86990,marialva,PR
86995,aquidaban,PR
86996,sao miguel do cambui,PR
87005,maringa,PR
87010,maringá,PR
87013,maringa,PR
87014,maringá,PR
87015,maringa,PR
87020,maringa,PR
87023,maringa,PR
87024,maringa,PR
87025,maringa,PR
87030,maringa,PR
87031,maringa,PR
87033,maringa,PR
87035,maringa,PR
87040,maringa,PR
87043,maringa,PR
87045,maringa,PR
87047,maringa,PR
87050,maringa,PR
87053,maringa,PR
87055,maringa,PR
87060,maringa,PR
87062,maringá,PR
87063,maringa,PR
87065,maringá,PR
87070,maringa,PR
87075,maringa,PR
87080,maringa,PR
87083,maringa,PR
87103,maringá,PR
87105,maringa,PR
87110,sarandi,PR
87111,sarandi,PR
87112,sarandi,PR
87113,sarandi,PR
87114,sarandi,PR
87117,sarandi,PR
87118,sarandi,PR
87120,floresta,PR
87130,ivatuba,PR
87140,paicandu,PR
87145,paicandu,PR
87155,doutor camargo,PR
87160,mandaguacu,PR
87165,pulinopolis,PR
87170,ourizona,PR
87175,itambe,PR
87180,presidente castelo branco,PR
87185,florai,PR
87190,sao jorge do ivai,PR
87200,cianorte,PR
87201,cianorte,PR
87202,cianorte,PR
87203,cianorte,PR
87204,cianorte,PR
87205,cianorte,PR
87206,cianorte,PR
87207,cianorte,PR
87208,cianorte,PR
87209,cianorte,PR
87210,cianorte,PR
87214,cianorte,PR
87215,são manoel do paraná,PR
87220,sao tome,PR
87225,japura,PR
87230,jussara,PR
87235,indianopolis,PR
87240,terra boa,PR
87250,peabiru,PR
87260,araruna,PR
87265,quinta do sol,PR
87270,engenheiro beltrao,PR
87275,ivailandia,PR
